list_uvi,imo_registry,previous_name,yr_name_chng,call_sign,port_regist,flag,rs_cl_notation,oth_notation,type,subtype,date_build,country_build,GT,tonnage,deadweight,displacement,length_overall,rule_length,beam,mld_breadth,height,draught,speed,type_power,engine,nb_pwr_motor,nb_typ_proplr,nb_blade,nb_pwr_generator,nb_boiler,typ_boiler,pressure,heating_surf,owner,ship_name,fishing_gear,engine_power
921645,9101417,,,UEHJ,Petropavlovsk-Kamchatsky,Russia,KM(*) L2 fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Seiner, Drift net",20.08.1993,Russia,446,134,20,781,44.8,39.3,9.4,9.0,5.1,3.7,11.5,Diesel,"Built ME: 1991
Country Construction: Germany
The number and power of ME: 1*589
Mark ME: 6NVD 48A-2U",,1 - Fixed pitched solid propeller,4,3*160,0,,0.0,0,"SEVERNYE PROMYSLY Co., Ltd
Address:Russia, 683015 Petropavlovsk-Kamchatskiy, ul.Industrialnaya, 38
IMO:
Email:ok_maria@mail.ru
Company Website:",SVYATOYPAVEL,"[Trawler, Seiner]",589.0
873920,8722707,?????,2013.0,UDPH,Murmansk,Russia,KM(*) L3 R1 fishing vessel,,Fishing,"Stern Trawler, Pair trawler",05.05.1988,USSR,117,35,3,177,25.0,22.0,7.0,6.0,3.0,2.3,9.5,Diesel,"Built ME: 1987
Country Construction: German Democratic Republic
The number and power of ME: 1*221
Mark ME: 6NVD 26A-2",,1 - Fixed pitched solid propeller,4,1*32 1*14,0,,0.0,0,"Polar Lights Co., Ltd
Address:Russia, 183001 Murmansk, Rybnyy port, yuzhnye prichaly
IMO:
Email:sudorem@mail.ru
Company Website:",???????????,[Trawler],221.0
930273,9100920,????,2001.0,UDDW,Novorossiysk,Russia,KM(*) L3 R1 fishing vessel,,Fishing,"Stern Trawler, Pair trawler",25.08.1993,Russia,138,35,4,174,25.0,22.0,7.0,6.0,3.0,2.3,9.5,Diesel,"Built ME: 1991
Country Construction: Germany
The number and power of ME: 1*272
Mark ME: 6NVD26A-3",,1 - Fixed pitched solid propeller,4,2*14,0,,0.0,0,"GRZHEBINA LARISA ANATOLEVNA, IP
Address:Russia, 353451 Krasnodarskiy kray, Anapa, ul. Stakhanovskaya 13, kv. 130/A
IMO:
Email:yug-gid@mail.ru
Company Website:",SVYATOYPAVELTAGANROGSKIY,[Trawler],272.0
741736,7534103,??????????? ????????,2017.0,UCYC,Petropavlovsk-Kamchatsky,Russia,KM(*) L2 fishing vessel,,Fishing,"Fish factory, Stern Trawler, Refrigerated cargo machinery",30.09.1975,USSR,857,257,35,1280,53.7,47.9,10.7,10.0,6.0,4.4,12.8,Diesel,"Built ME: 2011
Country Construction: China
The number and power of ME: 1*1200
Mark ME: H12V190ZIC2-1",,1 - Controllable pitch propeller,3,2*308,0,,0.0,0,"GOROD 415 LTD
Address:Russia, 683001 Petropavlovsk-Kamchatskiy, Leninskaya, 56 a/ya 82
IMO:
Email:gorod-415@yandex.ru
Company Website:",SVYATOYPETR,[Trawler],1200.0
802003,8033792,SEBEKS,2001.0,UHKY,Murmansk,Russia,KM(*) R1 fishing vessel,,Fishing,"Stern Trawler, Pair trawler",20.01.1982,USSR,156,46,4,262,27.9,24.0,6.7,6.0,3.0,2.9,10.0,Diesel,"Built ME: 1974
Country Construction: German Democratic Republic
The number and power of ME: 1*294
Mark ME: 8NVD 26-A2",,1 - Fixed pitched solid propeller,4,2*75,0,,0.0,0,"MART LTD
Address:Russia, 183010 Murmansk, ul. Starostina, 13, korp.1, kv.38
IMO:
Email:
Company Website:",SEBEKS,[Trawler],294.0
846872,8206545,ARNELES,2007.0,UBSE8,Murmansk,Russia,KM* fishing vessel,,Fishing,Refrigerated cargo machinery,01.11.1984,Spain,1345,449,79,0,74.0,64.0,10.0,0.0,6.9,4.0,12.0,Diesel,"Built ME: 1983
Country Construction: Spain
The number and power of ME: 1*1360
Mark ME: RBV 6M 358",,1 - Fixed pitched solid propeller,4,3*350,0,,0.0,0,"RQF Ltd.Co.
Address:Russia, 183001.Murmansk, ul.Tralovaya, 12a, of.101
IMO:
Email:fesenko_p@mail.ru
Company Website:",SEVERNAYAZEMLYA,[Others],1360.0
764009,7530016,???????,2006.0,UBFT,Vladivostok,Russia,"KM* L1 fishing vessel (L1 at d <= 5,56 m)",,Fishing,"Trawler, Suction, Refrigerated cargo machinery",15.01.1978,Norway,1873,981,164,3441,69.2,63.1,12.0,12.0,7.9,6.1,12.0,Diesel,"Built ME: 1976
Country Construction: Norway
The number and power of ME: 1*2208
Mark ME: 9AXG",,1 - Controllable pitch propeller,4,2*628 1*328,0,,0.0,0,"ANTEY CO LTD
Address:Russia, 690039 Vladivostok, ul. Russkaya, 19-A, kab. 1203
IMO:
Email:anteyfish@mail.ru; sbm-antey@mail.ru
Company Website:",NORTHOCEAN,[Trawler],2208.0
724035,7311824,LOFOTTRAL II,2002.0,UBIX,Murmansk,Russia,KM* L4 fishing vessel,,Fishing,Stern Trawler,01.03.1973,Norway,546,163,21,894,46.5,42.6,9.0,0.0,6.0,4.0,10.5,Diesel,"Built ME: 1972
Country Construction: Germany
The number and power of ME: 1*1103
Mark ME: SBV 8M 545",,1 - Controllable pitch propeller,4,2*165,0,,0.0,0,"""MURMANRYBFLOT-2"", JOINT-STOCK COMPANY
Address:Russia, 183010 Murmansk, ul.Shmidta, 6, office 5
IMO:1843150
Email:mrf2.murmansk@gmail.com
Company Website:",SEVERYANIN2,[Trawler],1103.0
896424,8801187,,,UCFU,Murmansk,Russia,KM* L2 AUT1 fishing vessel,,Fishing,Stern Trawler,23.06.1995,Norway,1448,546,86,2259,56.0,50.0,12.1,11.0,7.0,5.4,13.0,Diesel,"Built ME: 1988
Country Construction: Finland
The number and power of ME: 1*2250
Mark ME: 6R32",,1 - Controllable pitch propeller,4,2*590 1*1200,0,,0.0,0,"VIRMA CO LTD
Address:Russia, 183038 Murmansk, ul. Tralovaya, 43
IMO:1793642
Email:np_szrk@vrm.ru, mls@vrm.ru
Company Website:",SEVRYBA1,[Trawler],2250.0
894581,8832966,,,UHTP,Nakhodka,Russia,KM(*) L2[1] fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Seiner, Purse net",16.08.1990,USSR,741,222,33,1228,53.7,47.9,10.7,10.0,6.0,4.0,12.7,Diesel,"Built ME: 1989
Country Construction: German Democratic Republic
The number and power of ME: 1*970
Mark ME: 8NVD 48A-2U",,1 - Controllable pitch propeller,3,1*300 3*160,0,,0.0,0,"PREOBRAZHENSKAYA BASA OF TRAWLING FLEET, PUBLIC JOINT-STOCK COMPANY
Address:Russia, 692998 Primorskiy kr., Lazovskiy r-n, pos.Preobrazhenie, ul. Portovaya, d. 1
IMO:1529360
Email:general@pbtf.ru, sbm@pbtf.ru; mss@pbtf.ru
Company Website:",SEDANKA,"[Trawler, Seiner]",970.0
901158,8847105,,,UGKG,Nakhodka,Russia,KM(*) L2[1] (REF) fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Seiner, Purse net",04.09.1991,USSR,772,231,32,1228,53.0,47.9,10.7,10.0,6.0,4.3,12.6,Diesel,"Built ME: 1990
Country Construction: Germany
The number and power of ME: 1*970
Mark ME: 8NVD 48A-2U",,1 - Controllable pitch propeller,3,3*150 1*300,0,,0.0,0,"OOO ""RK ""NOVYY MIR""
Address:Russia, 690091 Primorskiy kray, g. Vladivostok, Okeanskiy prospekt, dom 13
IMO:
Email:nm@rk-nm.ru
Company Website:",SEDANKA,"[Trawler, Seiner]",970.0
790611,7703950,??????,2016.0,UBTG3,Bolshoy port of St.-Petersburg,Russia,KM(*) L1 AUT2 REF fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Potting",24.05.1980,Poland,3835,1150,239,5588,94.0,85.0,15.9,15.0,10.0,6.0,15.7,Diesel,"Built ME: 1979
Country Construction: Poland
The number and power of ME: 1*3825
Mark ME: 8ZL 40/48",,1 - Controllable pitch propeller,4,2*800 1*1200,0,,0.0,0,"ALIANS MARIN LTD
Address:Russia, 191119 St.Petersburg, ul.Sotsialisticheskaya, 14, lit A, bts Ovental Khistori, of.714
IMO:
Email:spb@aliansmarin.ru
Company Website:www.aliansmarin.ru",SEIWHALE,[Trawler],3825.0
887711,8820145,PHUHAI 2,2012.0,UBMI4,Nevelsk,Russia,(KM)* (REF) fishing vessel,,Fishing,"Stern-fishing, Refrigerated cargo machinery",25.01.1989,Japan,683,334,41,1010,57.0,49.0,9.0,9.0,3.8,3.0,11.0,Diesel,"Built ME: 1988
Country Construction: Japan
The number and power of ME: 1*736
Mark ME: 6M28BFT",,1 - Fixed pitched solid propeller,4,2*320,0,,0.0,0,"Paroos Co., LTD
Address:Russia, 693020 Yuzhno-Sakhalinsk, ul. Karla Marksa 16,office 301
IMO:5769039
Email:parus.ltd@yandex.ru
Company Website:",SELENGA,[Others],736.0
891577,8829177,SENITE,1997.0,UETR,Nevelsk,Russia,KM(*) L2 (REF) fishing vessel,,Fishing,"Side-fishing, Refrigerated cargo machinery",31.05.1990,USSR,683,233,52,1250,54.9,50.0,9.4,9.0,5.1,4.3,11.3,Diesel,"Built ME: 1989
Country Construction: German Democratic Republic
The number and power of ME: 1*589
Mark ME: 6NVD 48A-2U",,1 - Fixed pitched solid propeller,4,1*96 2*192,0,,0.0,0,"DALKREVETKA Co., Ltd
Address:Russia, 693000 Yuzhno-Sakhalinsk, ul. Dzerzhinskogo d.36
IMO:5672339
Email:office@dalkrevetka; mss@dalkrevetka.ru
Company Website:",SENITE,[Others],589.0
887500,8804309,KOSHIN MARU NO.1,2009.0,UBAG4,Sovetskaya Gavan,Russia,(KM)* (REF) fishing vessel,,Fishing,Refrigerated cargo machinery,21.10.1988,Japan,1574,472,47,2246,73.0,63.6,12.0,12.0,7.2,4.3,16.0,Diesel,"Built ME: 1988
Country Construction: Japan
The number and power of ME: 1*2206
Mark ME: 8LUS 40",,1 - Controllable pitch propeller,4,3*600,0,,0.0,0,"SOFCO CO LTD
Address:Russia, 690002 Vladivostok, ul. 2-ya Krugovaya, d. 12, of.230
IMO:1729205
Email:sigma-m-tech@mail.ru; mail@sigma-m-tech.ru; sofco@inbox.ru
Company Website:",SERGEYBOCHKAREV,[Others],2206.0
851796,8721222,???????? ????????,2007.0,UGVG,Petropavlovsk-Kamchatsky,Russia,KM(*) L2[1] AUT2 fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Potting, Fish processing",18.03.1987,USSR,4407,1322,181,5720,104.0,96.0,16.0,16.0,10.0,5.0,16.1,Diesel,"Built ME: 1985
Country Construction: USSR
The number and power of ME: 2*2574
Mark ME: 6CHN 40/46",,1 - Controllable pitch propeller,4,2*1600 3*200,0,,0.0,0,"COLLECTIVE FARM FISHERY BY V.I.LENIN
Address:Russia, 683905 Petropavlovsk-Kamchatskiy, ulitsa Kosmonavtov, 40
IMO:1536738
Email:role@kolhlen.kamchatka.ru
Company Website:",SERGEYNOVOSYOLOV,[Trawler],5148.0
802179,8033235,,,UINI,Nakhodka,Russia,KM(*) L2 (REF) fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Seiner, Purse net",10.12.1981,USSR,840,252,25,1202,53.7,47.9,10.7,10.0,6.0,4.2,12.6,Diesel,"Built ME: 1980
Country Construction: German Democratic Republic
The number and power of ME: 1*971
Mark ME: 8NVD 48A-2U",,1 - Controllable pitch propeller,3,1*300 3*160,0,,0.0,0,"PREOBRAZHENSKAYA BASA OF TRAWLING FLEET, PUBLIC JOINT-STOCK COMPANY
Address:Russia, 692998 Primorskiy kr., Lazovskiy r-n, pos.Preobrazhenie, ul. Portovaya, d. 1
IMO:1529360
Email:general@pbtf.ru, sbm@pbtf.ru; mss@pbtf.ru
Company Website:",SEROVO,"[Trawler, Seiner]",971.0
910744,9076454,,,UCLT,Petropavlovsk-Kamchatsky,Russia,KM(*) L2[1] AUT2 REF fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Potting, Fish processing",10.11.1992,USSR,4407,1322,181,5720,104.0,96.0,16.0,16.0,10.0,5.0,16.1,Diesel,"Built ME: 1990
Country Construction: USSR
The number and power of ME: 2*2576
Mark ME: 6CHN 40/46 OM4",,1 - Controllable pitch propeller,4,2*1600 3*192,0,,0.0,0,"COLLECTIVE FARM FISHERY BY V.I.LENIN
Address:Russia, 683905 Petropavlovsk-Kamchatskiy, ulitsa Kosmonavtov, 40
IMO:1536738
Email:role@kolhlen.kamchatka.ru
Company Website:",SEROGLAZKA,[Trawler],5152.0
863914,8725905,,,UARU,Murmansk,Russia,KM(*) L3 fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Purse net",16.10.1986,USSR,745,223,41,1220,54.8,50.0,9.9,9.0,5.0,4.1,12.0,Diesel,"Built ME: 1986
Country Construction: German Democratic Republic
The number and power of ME: 1*853
Mark ME: 8NVD 48A-2U",,1 - Controllable pitch propeller,4,4*160,0,,0.0,0,"FISHING COLLECTIVE ""ANDEG""
Address:Russia, 183001 Murmansk, ulitsa Tralovaya 12-a
IMO:1562439
Email:andeg@com.mels.ru
Company Website:",SERPUKHOV,[Trawler],853.0
876844,8719839,SEA EAGLE II,2005.0,UBYD,Sovetskaya Gavan,Russia,(KM)* Ice2 R1 fishing vessel,,Fishing,Stern Trawler,01.10.1987,United States of America,138,41,11,253,26.8,23.8,7.3,7.3,3.5,2.8,11.5,Diesel,"Built ME: 1987
Country Construction: United States of America
The number and power of ME: 1*495
Mark ME: VT128-M2",,1 - Controllable pitch propeller,4,2*30,0,,0.0,0,"OOO ""Dalnevostochnaya torgovo-konsaltingovaya kompaniya""
Address:Russia, 680067 Khabarovsk, ul. Krasnodarskaya, 15 kv. 116
IMO:
Email:llcdvtkk@gmail.com
Company Website:",SEAEAGLE,[Trawler],495.0
896960,8905737,SUNNA,2008.0,UBIF9,Magadan,Russia,KM* L4 fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery",13.12.1990,Spain,1042,367,82,1880,52.7,46.6,10.5,10.0,7.0,5.0,13.0,Diesel,"Built ME: 1990
Country Construction: Denmark
The number and power of ME: 1*2640
Mark ME: 12V28/32A",,1 - Controllable pitch propeller,4,1*376 1*1520,0,,0.0,0,"TIKHRYBKOM CO., LTD
Address:Russia, 685000 Magadan, ul. Portovaya, d. 1
IMO:1789000
Email:main@seawolf.magadan.su
Company Website:",SEAHUNTER,[Trawler],2640.0
850562,8725876,,,UFSN,Nakhodka,Russia,KM(*) L2 (REF) fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Seiner, Drift net",29.07.1986,USSR,528,158,20,781,44.8,39.3,9.4,9.0,5.1,3.7,11.5,Diesel,"Built ME: 1985
Country Construction: German Democratic Republic
The number and power of ME: 1*589
Mark ME: 6NVD 48A-2U",,1 - Fixed pitched solid propeller,4,3*150,0,,0.0,0,"OOO ""KOMSOMOLSKRYBPROM""
Address:Russia, 692926 Nakhodka, ul. Vladivostokskaya, d. 17, of.2
IMO:
Email:danico@mail.ru
Company Website:",SIBIRTSEVO,"[Trawler, Seiner]",589.0
91,8974350,,,UAHM,Petropavlovsk-Kamchatsky,Russia,KM* Ice1 fishing vessel,,Fishing,Stern Trawler,19.01.2001,China,196,58,8,303,33.0,28.0,7.0,0.0,3.0,2.0,10.5,Diesel,"Built ME: 2005
Country Construction: China
The number and power of ME: 1*339
Mark ME: KTA 19M",,1 - Fixed pitched solid propeller,4,1*250 1*50,0,,0.0,0,"SFERA MARINE LTD
Address:Russia, 684000 Kamchatskiy kray, Elizovo, ul. Arkhangelskaya, 18
IMO:
Email:
Company Website:",SIBIR,[Trawler],339.0
793980,7901942,IMCO 3,1987.0,UADJ,Petropavlovsk-Kamchatsky,Russia,KM* (REF) fishing vessel,,Fishing,"Fish factory, Stern-fishing, Refrigerated cargo machinery, Crab",14.08.1979,United States of America,911,273,83,1621,50.6,47.2,11.0,11.5,6.1,3.8,9.5,Diesel,"Built ME: 1979
Country Construction: United States of America
The number and power of ME: 2*625
Mark ME: D398",,2 - Fixed pitched solid propeller,4,2*350 1*450 1*150,0,,0.0,0,"""FENIKS"", JOINT-STOCK COMPANY
Address:Russia, 683000 Petropavlovsk-Kamchatskiy, ul. Leninskaya, 26
IMO:1825034
Email:feniks@bor.kamchatka.ru
Company Website:",SEAWIND,[Others],1250.0
851866,8721143,??????? ??????,2002.0,UIQK,Kholmsk,Russia,KM(*) L2[1] (REF) fishing vessel,,Fishing,"Fish factory, Stern Trawler, Refrigerated cargo machinery",20.06.1987,USSR,4407,1322,181,5715,104.0,96.0,16.0,16.0,10.0,5.0,14.3,Diesel,"Built ME: 1985
Country Construction: USSR
The number and power of ME: 2*2574
Mark ME: 6CHN 40/46",,1 - Controllable pitch propeller,4,2*1600 3*200 1*100,0,,0.0,0,"JSC ""Marine Transportations and Catching""
Address:Russia, 690600 Vladivostok, ul. Shevchenko, d. 4, office 305.
IMO:
Email:krab@dmp.ru
Company Website:",SEAWIND1,[Trawler],5148.0
820942,8116312,??????? ??????????,1999.0,UFOM,Vladivostok,Russia,KM(*) L2[1] REF fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Potting",17.12.1982,Poland,3834,1150,176,4947,94.0,85.0,15.9,15.0,10.0,5.6,15.7,Diesel,"Built ME: 1982
Country Construction: Poland
The number and power of ME: 1*3825
Mark ME: 8ZL 40/48",,1 - Controllable pitch propeller,4,2*800 1*1200,0,,0.0,0,"Public joint-stock company ""Dalryba""
Address:Russia, 690990 Vladivostok, ul. Svetlanskaya 51-a
IMO:0555743
Email:dalryba@fastmail.vladivostok.ru
Company Website:",SIGLAN,[Trawler],3825.0
876666,8703658,?????? ???????,2014.0,UFYJ,Nevelsk,Russia,(KM)* fishing vessel,,Fishing,Stern Trawler,12.12.1987,Japan,877,290,62,1405,58.7,51.0,10.0,10.0,6.2,3.8,0.0,Diesel,"Built ME: 1987
Country Construction: Japan
The number and power of ME: 1*1912
Mark ME:",,0 - Controllable pitch propeller,4,2*400,0,,0.0,0,"ROSFISHFLOT Co., LTD
Address:Russia, 693011 Sakhalinskaya obl., Yuzhno-Sakhalinsk, ul. Chekhova, d. 72, office 17
IMO:5632161
Email:rosribflot@mail.ru; liam-m@mail.ru
Company Website:",SIRIUS,[Trawler],1912.0
752891,7533862,,,UEFF,Nakhodka,Russia,KM(*) L3 fishing vessel,,Fishing,"Side Trawler, Drift net, Purse net",16.10.1975,USSR,172,51,9,324,33.9,30.0,7.0,7.0,3.6,2.0,9.1,Diesel,"Built ME: 1974
Country Construction: German Democratic Republic
The number and power of ME: 1*224
Mark ME: 8NVD 36-1U",,1 - Fixed pitched solid propeller,3,1*77 1*54 1*28,0,,0.0,0,"SHTIL CO LTD
Address:Russia, 692831 Primorskiy kray, Shkotovskiy rayon, selo Mysovoe, ulitsa 1 Maya 3, kvartira 2
IMO:5185782
Email:aleks31@mail.ru
Company Website:",SKOPIN,[Trawler],224.0
802145,7941760,,,UHIL,Nakhodka,Russia,KM(*) L2 (REF) fishing vessel,,Fishing,"Fish factory, Stern Trawler, Refrigerated cargo machinery, Pump catching with electric light",31.12.1980,USSR,775,232,29,1202,53.7,47.9,10.7,10.0,6.0,4.2,12.7,Diesel,"Built ME: 1988
Country Construction: German Democratic Republic
The number and power of ME: 1*971
Mark ME: 8NVD 48A-2U",,1 - Controllable pitch propeller,3,1*300 3*160,0,,0.0,0,"""FISHING COLLECTIVE FARM ""PRIMORETS"", JOINT-STOCK COMPANY
Address:Russia, 692828 Primorskiy kray, Shkotovskiy rayon, pos. Podyyapolskiy, ul. Zelenaya, 12
IMO:1536888
Email:k@primorets.ru
Company Website:",SLANTSY,[Trawler],971.0
804367,8891431,AGNESE,2016.0,UBFP8,Bolshoy port of St.-Petersburg,Russia,KM(*) Ice2 R1 fishing vessel,,Fishing,"Stern Trawler, Pair trawler",27.10.1980,USSR,117,35,3,174,25.0,22.0,7.0,6.0,3.0,2.3,9.5,Diesel,"Built ME: 2008
Country Construction: Sweden
The number and power of ME: 1*386
Mark ME: DI 16 43M",,1 - Fixed pitched solid propeller,4,1*20 1*34,0,,0.0,0,"SEVMORPRODUKT SHIPPING
Address:Russia, 197343, St.Petersburg, ul. Matrosa Zheleznyaka, d.57, lit. A pom. 134N
IMO:
Email:info@sevmorproduct.ru
Company Website:",SMP1,[Trawler],386.0
877739,8703593,SUMIYOSHI MARU NO. 73,2015.0,UBRN7,Sovetskaya Gavan,Russia,(KM)* fishing vessel,,Fishing,Live-crab,27.05.1987,Japan,694,208,50,1178,57.7,50.7,9.0,9.0,4.0,3.0,11.0,Diesel,"Built ME: 1987
Country Construction: Japan
The number and power of ME: 1*1103
Mark ME: 6M31AFTE",,1 - Fixed pitched solid propeller,4,2*320,0,,0.0,0,"SEVER CO.LTD
Address:Russia, 680038 Khabarovsk, Serysheva Str., 31
IMO:
Email:sigma-m-tech@mail.ru
Company Website:",SOVEREN,[Others],1103.0
890502,8826852,,,UDFM,Nakhodka,Russia,KM(*) L2 (REF) fishing vessel,,Fishing,"Side-fishing, Stern Trawler, Refrigerated cargo machinery, Purse net",14.12.1989,USSR,871,261,26,1227,53.7,47.9,10.7,10.0,6.0,4.3,12.6,Diesel,"Built ME: 1988
Country Construction: German Democratic Republic
The number and power of ME: 1*970
Mark ME: 8NVD 48A-2U",,1 - Controllable pitch propeller,3,3*192 1*300,0,,0.0,0,"BOSANTUR DVA., CO LTD
Address:Russia, 690039 Primorskiy kray, g. Vladivostok, ul.Eniseyskaya, 7, office 404
IMO:
Email:andrage1@yandex.ru
Company Website:",SOVETSKOYE,[Trawler],970.0
866999,8618542,SOVREMENNIK,2011.0,UDMY,Kholmsk,Russia,(KM)* (REF) fishing vessel,,Fishing,"Side-fishing, Refrigerated cargo machinery",20.02.1987,Japan,494,229,30,806,48.0,42.0,8.0,8.0,3.0,3.0,11.0,Diesel,"Built ME: 1987
Country Construction: Japan
The number and power of ME: 1*736
Mark ME: DM26KFD",,1 - Fixed pitched solid propeller,4,2*280,0,,0.0,0,"""ORION PACIFIC"", JOINT-STOCK COMPANY
Address:Russia, 693001 Sakhalinskaya oblasty, g. Yuzhno-Sakhalinsk, ul. Detskaya 8 B
IMO:
Email:pfc-sakh@mail.ru
Company Website:",SOVREMENNIK,[Others],736.0
873009,8725840,,,UAYD,Petropavlovsk-Kamchatsky,Russia,KM(*) L2 fishing vessel,,Fishing,"Side-fishing, Refrigerated cargo machinery, Crab",25.07.1988,USSR,839,252,33,1268,53.7,47.9,10.7,10.0,6.0,4.0,12.7,Diesel,"Built ME: 1987
Country Construction: German Democratic Republic
The number and power of ME: 1*970
Mark ME: 8NVD 48A-2U",,1 - Controllable pitch propeller,3,1*300 3*160,0,,0.0,0,"FISHING COMPANY ""LUNTOS"" CO., LTD
Address:Russia, 683001 Petropavlovsk-Kamchatskiy, a/ya 157
IMO:1854874
Email:countlun@rambler.ru;engluntos@mail.ru;bmluntos@mail.ru
Company Website:",SOZVEZDIYE,[Others],970.0
970425,9183685,?????????,2017.0,UIRD,Vladivostok,Russia,(KM)* fishing vessel,,Fishing,,10.12.1997,Taiwan,628,236,20,887,55.0,48.0,8.0,8.0,3.7,3.3,11.0,Diesel,"Built ME: 1996
Country Construction: Japan
The number and power of ME: 1*1029
Mark ME: K28 FD",,1 - Fixed pitched solid propeller,4,3*405,0,,0.0,0,"INTERRYBFLOT Co., LTD
Address:Russia, 690091 Vladivostok, ulitsa Uborevicha 7
IMO:1905583
Email:office@interrybflot.ru
Company Website:",SOKOL,,1029.0
887853,8821515,CHUNG YONG NO.61,2014.0,UFDA,Nevelsk,Russia,KM* fishing vessel,,Fishing,Refrigerated cargo machinery,20.05.1989,Korea,700,337,44,1020,56.0,49.0,8.0,8.0,3.8,3.0,12.0,Diesel,"Built ME: 1988
Country Construction: Korea
The number and power of ME: 1*882
Mark ME: 6M 28 AFTE",,1 - Fixed pitched solid propeller,4,2*304,0,,0.0,0,"Primrybflot JSC
Address:Russia, 693020 Yuzhno-Sakhalinsk, ul.Karla Marksa, 16, of.301
IMO:
Email:prim.f.f@mail.ru
Company Website:",SOKOL,[Others],882.0
922027,8924721,,,UHMV,Sovetskaya Gavan,Russia,KM(*) L4 R1 fishing vessel,,Fishing,"Stern Trawler, Spare method of fishing",30.11.1993,Russia,117,35,3,174,25.4,22.0,6.0,6.0,3.0,2.3,10.0,Diesel,"Built ME: 1993
Country Construction: Germany
The number and power of ME: 1*220
Mark ME: 6NVD 26A-2",,1 - Fixed pitched solid propeller,4,2*16,0,,0.0,0,"TAYFUN CO LTD
Address:Russia, 682880 Sovetskaya Gavan, ulitsa Pionerskaya 5, office 61
IMO:1749826
Email:taifun@taifun.sovgavan.ru
Company Website:",SOKOLOVKA,[Trawler],220.0
866541,8604008,SOLBORG,2005.0,UBCQ,Petropavlovsk-Kamchatsky,Russia,KM* L3 fishing vessel,,Fishing,"Fish factory, Stern Trawler",10.01.1987,Norway,2015,688,82,2800,63.0,58.0,13.0,13.0,8.1,5.6,13.0,Diesel,"Built ME: 1986
Country Construction: Finland
The number and power of ME: 1*2250
Mark ME: 6R 32D",,0 - Controllable pitch propeller,0,1*990 1*200 1*1440,0,,0.0,0,"ROSKAMRYBA Co., Ltd
Address:Russia, 683001 Kamchatskiy kray, Petropavlovsk-Kamchatskiy, ul. Lenininskaya 38, of. 404
IMO:
Email:roskamryba@mail.ru
Company Website:",SOLBORG,[Trawler],2250.0
877635,8804141,FEROZ,2014.0,UBYL3,Sovetskaya Gavan,Russia,(KM)* fishing vessel,,Fishing,"Side-fishing, Refrigerated cargo machinery",27.03.1988,Japan,543,214,40,906,51.0,45.0,8.0,8.0,3.0,3.0,13.0,Diesel,"Built ME: 1988
Country Construction: Japan
The number and power of ME: 1*950
Mark ME: 6M28BFT",,1 - Controllable pitch propeller,4,2*280,0,,0.0,0,"CJSC ""AKROS 4""
Address:Russia, 680038 Khabarovsk,ul.Serysheva, 31
IMO:
Email:sigma-m-tech@mail.ru
Company Website:",SOLID,[Others],950.0
